image,width,height,ip102_class_id,ip102_class,agroguard_group,mapping_status,xmin,ymin,xmax,ymax,bbox_area_percent
IP027000069.jpg,467,298,28,english grain aphid,,REVIEW,60.0,69.0,211.0,170.0,10.9589
IP027000069.jpg,467,298,28,english grain aphid,,REVIEW,239.0,110.0,387.0,236.0,13.3998
IP027000077.jpg,600,400,28,english grain aphid,,REVIEW,54.0,61.0,539.0,255.0,39.2042
IP027000080.jpg,350,315,28,english grain aphid,,REVIEW,53.0,102.0,269.0,220.0,23.1184
IP027000081.jpg,1300,951,28,english grain aphid,,REVIEW,418.0,334.0,893.0,544.0,8.0684
IP027000081.jpg,1300,951,28,english grain aphid,,REVIEW,73.0,399.0,360.0,588.0,4.3875
IP027000081.jpg,1300,951,28,english grain aphid,,REVIEW,950.0,441.0,1179.0,575.0,2.4821
IP027000107.jpg,220,201,28,english grain aphid,,REVIEW,43.0,39.0,210.0,145.0,40.0317
IP027000110.jpg,650,420,28,english grain aphid,,REVIEW,220.0,141.0,549.0,317.0,21.2103
IP027000112.jpg,800,678,28,english grain aphid,,REVIEW,155.0,215.0,677.0,496.0,27.0431
IP027000112.jpg,800,678,28,english grain aphid,,REVIEW,11.0,1.0,344.0,302.0,18.4795
IP027000131.jpg,586,480,28,english grain aphid,,REVIEW,196.0,123.0,505.0,336.0,23.3991
IP027000175.jpg,1140,641,28,english grain aphid,,REVIEW,194.0,103.0,889.0,466.0,34.5246
IP027000188.jpg,375,300,28,english grain aphid,,REVIEW,149.0,55.0,349.0,160.0,18.6667
IP027000188.jpg,375,300,28,english grain aphid,,REVIEW,157.0,213.0,267.0,265.0,5.0844
IP027000188.jpg,375,300,28,english grain aphid,,REVIEW,120.0,180.0,208.0,222.0,3.2853
IP027000188.jpg,375,300,28,english grain aphid,,REVIEW,1.0,130.0,72.0,180.0,3.1556
IP027000188.jpg,375,300,28,english grain aphid,,REVIEW,7.0,186.0,98.0,231.0,3.64
IP027000188.jpg,375,300,28,english grain aphid,,REVIEW,47.0,226.0,133.0,266.0,3.0578
IP027000188.jpg,375,300,28,english grain aphid,,REVIEW,245.0,187.0,322.0,223.0,2.464
IP027000188.jpg,375,300,28,english grain aphid,,REVIEW,121.0,235.0,174.0,292.0,2.6853
IP027000188.jpg,375,300,28,english grain aphid,,REVIEW,237.0,221.0,367.0,300.0,9.1289
IP027000189.jpg,352,288,28,english grain aphid,,REVIEW,11.0,111.0,150.0,199.0,12.066
IP027000189.jpg,352,288,28,english grain aphid,,REVIEW,160.0,83.0,261.0,141.0,5.7785
IP027000189.jpg,352,288,28,english grain aphid,,REVIEW,86.0,218.0,189.0,283.0,6.6041
IP027000192.jpg,500,409,28,english grain aphid,,REVIEW,160.0,94.0,256.0,193.0,4.6474
IP027000192.jpg,500,409,28,english grain aphid,,REVIEW,23.0,126.0,145.0,201.0,4.4743
IP027000192.jpg,500,409,28,english grain aphid,,REVIEW,129.0,234.0,236.0,320.0,4.4998
IP027000192.jpg,500,409,28,english grain aphid,,REVIEW,262.0,96.0,335.0,209.0,4.0337
IP027000192.jpg,500,409,28,english grain aphid,,REVIEW,345.0,135.0,437.0,196.0,2.7443
IP027000192.jpg,500,409,28,english grain aphid,,REVIEW,34.0,224.0,109.0,271.0,1.7237
IP027000192.jpg,500,409,28,english grain aphid,,REVIEW,73.0,293.0,131.0,357.0,1.8152
IP027000192.jpg,500,409,28,english grain aphid,,REVIEW,221.0,319.0,326.0,382.0,3.2347
IP027000192.jpg,500,409,28,english grain aphid,,REVIEW,339.0,249.0,431.0,365.0,5.2186
IP027000192.jpg,500,409,28,english grain aphid,,REVIEW,427.0,230.0,496.0,282.0,1.7545
IP027000192.jpg,500,409,28,english grain aphid,,REVIEW,101.0,34.0,202.0,91.0,2.8152
IP027000192.jpg,500,409,28,english grain aphid,,REVIEW,410.0,82.0,479.0,170.0,2.9692
IP027000192.jpg,500,409,28,english grain aphid,,REVIEW,150.0,211.0,261.0,262.0,2.7682
IP027000192.jpg,500,409,28,english grain aphid,,REVIEW,399.0,32.0,468.0,87.0,1.8557
IP027000208.jpg,650,420,28,english grain aphid,,REVIEW,174.0,100.0,485.0,324.0,25.5179
IP027000223.jpg,650,420,28,english grain aphid,,REVIEW,121.0,64.0,527.0,263.0,29.5949
IP027000230.jpg,650,420,28,english grain aphid,,REVIEW,75.0,75.0,247.0,182.0,6.7414
IP027000230.jpg,650,420,28,english grain aphid,,REVIEW,256.0,119.0,485.0,321.0,16.9443
IP027000234.jpg,410,477,28,english grain aphid,,REVIEW,60.0,30.0,390.0,287.0,43.3655
IP027000242.jpg,400,285,28,english grain aphid,,REVIEW,90.0,123.0,202.0,196.0,7.1719
IP027000242.jpg,400,285,28,english grain aphid,,REVIEW,4.0,140.0,94.0,207.0,5.2895
IP027000242.jpg,400,285,28,english grain aphid,,REVIEW,72.0,202.0,166.0,248.0,3.793
IP027000242.jpg,400,285,28,english grain aphid,,REVIEW,143.0,81.0,238.0,121.0,3.3333
IP027000242.jpg,400,285,28,english grain aphid,,REVIEW,23.0,34.0,84.0,105.0,3.7991
IP027000242.jpg,400,285,28,english grain aphid,,REVIEW,258.0,30.0,315.0,70.0,2.0
IP027000242.jpg,400,285,28,english grain aphid,,REVIEW,84.0,73.0,148.0,121.0,2.6947
IP027000242.jpg,400,285,28,english grain aphid,,REVIEW,276.0,87.0,365.0,161.0,5.7772
IP027000267.jpg,493,354,28,english grain aphid,,REVIEW,117.0,103.0,353.0,250.0,19.8783
IP027000289.jpg,385,268,28,english grain aphid,,REVIEW,51.0,88.0,223.0,174.0,14.3361
IP027000289.jpg,385,268,28,english grain aphid,,REVIEW,159.0,194.0,283.0,254.0,7.2107
IP027000289.jpg,385,268,28,english grain aphid,,REVIEW,315.0,119.0,381.0,155.0,2.3028
IP027000294.jpg,560,405,28,english grain aphid,,REVIEW,63.0,77.0,492.0,311.0,44.2619
IP027000296.jpg,300,203,28,english grain aphid,,REVIEW,37.0,46.0,145.0,105.0,10.4631
IP027000296.jpg,300,203,28,english grain aphid,,REVIEW,157.0,75.0,265.0,167.0,16.3153
IP027000297.jpg,249,377,28,english grain aphid,,REVIEW,58.0,98.0,198.0,300.0,30.1258
IP027000297.jpg,249,377,28,english grain aphid,,REVIEW,13.0,48.0,106.0,93.0,4.4582
IP027000297.jpg,249,377,28,english grain aphid,,REVIEW,84.0,26.0,149.0,77.0,3.5314
IP027000297.jpg,249,377,28,english grain aphid,,REVIEW,149.0,18.0,217.0,81.0,4.5636
IP027000298.jpg,250,205,28,english grain aphid,,REVIEW,24.0,25.0,187.0,147.0,38.802
IP027000299.jpg,480,529,28,english grain aphid,,REVIEW,110.0,108.0,357.0,279.0,16.634
IP027000301.jpg,800,530,28,english grain aphid,,REVIEW,37.0,62.0,285.0,176.0,6.6679
IP027000301.jpg,800,530,28,english grain aphid,,REVIEW,314.0,74.0,488.0,189.0,4.7193
IP027000301.jpg,800,530,28,english grain aphid,,REVIEW,332.0,281.0,537.0,421.0,6.7689
IP027000301.jpg,800,530,28,english grain aphid,,REVIEW,531.0,207.0,725.0,366.0,7.275
IP027000302.jpg,1300,951,28,english grain aphid,,REVIEW,86.0,374.0,353.0,585.0,4.5569
IP027000302.jpg,1300,951,28,english grain aphid,,REVIEW,449.0,308.0,865.0,508.0,6.7298
IP027000302.jpg,1300,951,28,english grain aphid,,REVIEW,952.0,465.0,1216.0,569.0,2.2208
IP027000302.jpg,1300,951,28,english grain aphid,,REVIEW,570.0,492.0,806.0,608.0,2.2143
IP027000302.jpg,1300,951,28,english grain aphid,,REVIEW,910.0,358.0,1145.0,474.0,2.205
IP027000305.jpg,300,240,28,english grain aphid,,REVIEW,33.0,24.0,258.0,156.0,41.25
IP027000305.jpg,300,240,28,english grain aphid,,REVIEW,125.0,161.0,279.0,228.0,14.3306
IP027000308.jpg,450,318,28,english grain aphid,,REVIEW,193.0,99.0,318.0,201.0,8.9099
IP027000308.jpg,450,318,28,english grain aphid,,REVIEW,265.0,236.0,366.0,285.0,3.4584
IP027000308.jpg,450,318,28,english grain aphid,,REVIEW,19.0,133.0,127.0,186.0,4.0
IP027000308.jpg,450,318,28,english grain aphid,,REVIEW,368.0,136.0,441.0,182.0,2.3466
IP027000308.jpg,450,318,28,english grain aphid,,REVIEW,30.0,211.0,108.0,264.0,2.8889
IP027000333.jpg,240,154,28,english grain aphid,,REVIEW,64.0,44.0,191.0,98.0,18.5552
IP027000334.jpg,700,468,28,english grain aphid,,REVIEW,120.0,156.0,535.0,341.0,23.4356
IP027000339.jpg,1024,874,28,english grain aphid,,REVIEW,232.0,229.0,787.0,684.0,28.2158
IP027000340.jpg,250,148,28,english grain aphid,,REVIEW,16.0,24.0,222.0,108.0,46.7676
IP027000343.jpg,244,285,28,english grain aphid,,REVIEW,3.0,72.0,240.0,196.0,42.2606
IP027000344.jpg,1024,686,28,english grain aphid,,REVIEW,250.0,43.0,774.0,465.0,31.4789
IP027000345.jpg,199,194,28,english grain aphid,,REVIEW,29.0,12.0,142.0,74.0,18.1474
IP027000345.jpg,199,194,28,english grain aphid,,REVIEW,79.0,80.0,187.0,156.0,21.2609
IP027000359.jpg,220,176,28,english grain aphid,,REVIEW,8.0,44.0,181.0,125.0,36.1906
IP027000368.jpg,236,156,28,english grain aphid,,REVIEW,45.0,27.0,166.0,119.0,30.2369
IP027000369.jpg,278,188,28,english grain aphid,,REVIEW,82.0,39.0,255.0,119.0,26.4809
IP027000369.jpg,278,188,28,english grain aphid,,REVIEW,19.0,100.0,116.0,166.0,12.2493
IP027000370.jpg,250,185,28,english grain aphid,,REVIEW,50.0,52.0,119.0,101.0,7.3103
IP027000370.jpg,250,185,28,english grain aphid,,REVIEW,47.0,63.0,80.0,130.0,4.7805
IP027000370.jpg,250,185,28,english grain aphid,,REVIEW,55.0,129.0,91.0,165.0,2.8022
IP027000370.jpg,250,185,28,english grain aphid,,REVIEW,180.0,15.0,217.0,55.0,3.2
IP027000372.jpg,265,199,28,english grain aphid,,REVIEW,67.0,20.0,134.0,119.0,12.578
IP027000372.jpg,265,199,28,english grain aphid,,REVIEW,35.0,71.0,96.0,188.0,13.5337
IP027000372.jpg,265,199,28,english grain aphid,,REVIEW,115.0,98.0,252.0,154.0,14.5482
IP027000374.jpg,313,194,28,english grain aphid,,REVIEW,95.0,32.0,221.0,153.0,25.1079
IP027000381.jpg,200,143,28,english grain aphid,,REVIEW,28.0,39.0,178.0,113.0,38.8112
IP027000385.jpg,750,500,28,english grain aphid,,REVIEW,154.0,142.0,567.0,347.0,22.5773
IP027000387.jpg,673,468,28,english grain aphid,,REVIEW,80.0,76.0,369.0,242.0,15.2316
IP027000387.jpg,673,468,28,english grain aphid,,REVIEW,368.0,174.0,571.0,332.0,10.1834
IP027000391.jpg,125,94,28,english grain aphid,,REVIEW,29.0,20.0,106.0,73.0,34.7319
IP027000392.jpg,1300,937,28,english grain aphid,,REVIEW,225.0,232.0,918.0,606.0,21.2776
IP027000393.jpg,1024,683,28,english grain aphid,,REVIEW,136.0,134.0,567.0,372.0,14.6667
IP027000393.jpg,1024,683,28,english grain aphid,,REVIEW,616.0,108.0,772.0,211.0,2.2974
IP027000393.jpg,1024,683,28,english grain aphid,,REVIEW,577.0,271.0,756.0,345.0,1.8939
IP027000393.jpg,1024,683,28,english grain aphid,,REVIEW,693.0,322.0,863.0,437.0,2.7953
IP027000393.jpg,1024,683,28,english grain aphid,,REVIEW,844.0,141.0,991.0,266.0,2.6273
IP027000395.jpg,212,160,28,english grain aphid,,REVIEW,88.0,50.0,168.0,106.0,13.2075
IP027000397.jpg,688,512,28,english grain aphid,,REVIEW,94.0,140.0,635.0,365.0,34.5558
IP027000401.jpg,125,94,28,english grain aphid,,REVIEW,12.0,16.0,113.0,74.0,49.8553
IP027000402.jpg,220,224,28,english grain aphid,,REVIEW,35.0,54.0,190.0,171.0,36.7999
IP027000404.jpg,640,512,28,english grain aphid,,REVIEW,124.0,177.0,572.0,374.0,26.9336
IP027000411.jpg,269,189,28,english grain aphid,,REVIEW,30.0,70.0,144.0,155.0,19.0594
IP027000411.jpg,269,189,28,english grain aphid,,REVIEW,155.0,59.0,263.0,140.0,17.2066
IP027000411.jpg,269,189,28,english grain aphid,,REVIEW,143.0,2.0,252.0,55.0,11.3629
IP027000412.jpg,400,267,28,english grain aphid,,REVIEW,51.0,121.0,171.0,188.0,7.5281
IP027000412.jpg,400,267,28,english grain aphid,,REVIEW,158.0,169.0,271.0,224.0,5.8193
IP027000412.jpg,400,267,28,english grain aphid,,REVIEW,211.0,35.0,329.0,101.0,7.2921
IP027000413.jpg,250,167,28,english grain aphid,,REVIEW,36.0,28.0,219.0,106.0,34.1892
IP027000422.jpg,371,324,28,english grain aphid,,REVIEW,69.0,144.0,174.0,271.0,11.0936
IP027000422.jpg,371,324,28,english grain aphid,,REVIEW,192.0,82.0,257.0,211.0,6.9756
IP027000422.jpg,371,324,28,english grain aphid,,REVIEW,13.0,91.0,136.0,198.0,10.9489
IP027000424.jpg,125,94,28,english grain aphid,,REVIEW,19.0,19.0,109.0,77.0,44.4255
IP027000425.jpg,222,218,28,english grain aphid,,REVIEW,45.0,56.0,204.0,126.0,22.9978
IP027000425.jpg,222,218,28,english grain aphid,,REVIEW,25.0,22.0,102.0,54.0,5.0913
IP027000425.jpg,222,218,28,english grain aphid,,REVIEW,3.0,65.0,40.0,118.0,4.052
IP027000425.jpg,222,218,28,english grain aphid,,REVIEW,37.0,140.0,109.0,200.0,8.9264
IP027000425.jpg,222,218,28,english grain aphid,,REVIEW,168.0,154.0,222.0,196.0,4.6863
IP027000433.jpg,600,400,28,english grain aphid,,REVIEW,242.0,123.0,470.0,280.0,14.915
IP027000437.jpg,221,111,28,english grain aphid,,REVIEW,33.0,23.0,199.0,88.0,43.9852
IP027000438.jpg,694,520,28,english grain aphid,,REVIEW,201.0,161.0,607.0,354.0,21.713
IP027000440.jpg,574,1010,28,english grain aphid,,REVIEW,131.0,419.0,422.0,831.0,20.6803
IP027000440.jpg,574,1010,28,english grain aphid,,REVIEW,285.0,168.0,532.0,359.0,8.1376
IP027000441.jpg,406,600,28,english grain aphid,,REVIEW,206.0,48.0,406.0,189.0,11.5764
IP027000442.jpg,468,674,28,english grain aphid,,REVIEW,137.0,120.0,396.0,509.0,31.9406
IP027000443.jpg,491,448,28,english grain aphid,,REVIEW,82.0,255.0,179.0,351.0,4.2333
IP027000443.jpg,491,448,28,english grain aphid,,REVIEW,282.0,133.0,374.0,259.0,5.2699
IP027000443.jpg,491,448,28,english grain aphid,,REVIEW,354.0,50.0,448.0,157.0,4.5725
IP027000445.jpg,192,220,28,english grain aphid,,REVIEW,46.0,64.0,134.0,164.0,20.8333
IP027000446.jpg,313,225,28,english grain aphid,,REVIEW,95.0,89.0,178.0,134.0,5.3035
IP027000446.jpg,313,225,28,english grain aphid,,REVIEW,181.0,65.0,262.0,104.0,4.4856
IP027000446.jpg,313,225,28,english grain aphid,,REVIEW,197.0,39.0,281.0,67.0,3.3397
IP027000446.jpg,313,225,28,english grain aphid,,REVIEW,213.0,7.0,266.0,38.0,2.333
IP027000446.jpg,313,225,28,english grain aphid,,REVIEW,20.0,156.0,68.0,185.0,1.9766
IP027000446.jpg,313,225,28,english grain aphid,,REVIEW,75.0,153.0,111.0,179.0,1.3291
IP027000446.jpg,313,225,28,english grain aphid,,REVIEW,142.0,165.0,176.0,178.0,0.6276
IP027000446.jpg,313,225,28,english grain aphid,,REVIEW,112.0,129.0,158.0,162.0,2.1555
IP027000447.jpg,245,160,28,english grain aphid,,REVIEW,51.0,11.0,180.0,102.0,29.9464
IP027000448.jpg,222,218,28,english grain aphid,,REVIEW,77.0,67.0,174.0,174.0,21.446
IP027000448.jpg,222,218,28,english grain aphid,,REVIEW,44.0,2.0,98.0,67.0,7.2527
IP027000448.jpg,222,218,28,english grain aphid,,REVIEW,56.0,141.0,98.0,209.0,5.9013
IP027000448.jpg,222,218,28,english grain aphid,,REVIEW,1.0,28.0,46.0,97.0,6.4158
IP027000450.jpg,1200,858,28,english grain aphid,,REVIEW,207.0,109.0,944.0,633.0,37.5085
IP027000453.jpg,800,533,28,english grain aphid,,REVIEW,343.0,201.0,604.0,344.0,8.753
IP027000453.jpg,800,533,28,english grain aphid,,REVIEW,97.0,282.0,406.0,443.0,11.6672
IP027000454.jpg,259,194,28,english grain aphid,,REVIEW,55.0,47.0,194.0,133.0,23.7909
IP027000458.jpg,1194,1195,28,english grain aphid,,REVIEW,65.0,390.0,1132.0,875.0,36.2689
IP027000460.jpg,400,316,28,english grain aphid,,REVIEW,129.0,92.0,309.0,208.0,16.519
IP027000461.jpg,240,216,28,english grain aphid,,REVIEW,68.0,59.0,151.0,161.0,16.331
IP027000463.jpg,640,418,28,english grain aphid,,REVIEW,132.0,147.0,489.0,323.0,23.4868
IP027000464.jpg,768,543,28,english grain aphid,,REVIEW,93.0,117.0,643.0,425.0,40.6212
IP027000465.jpg,250,189,28,english grain aphid,,REVIEW,58.0,53.0,197.0,136.0,24.4169
IP027000466.jpg,253,400,28,english grain aphid,,REVIEW,58.0,78.0,199.0,240.0,22.5711
IP027000467.jpg,800,533,28,english grain aphid,,REVIEW,204.0,156.0,513.0,337.0,13.1166
IP027000469.jpg,1023,670,28,english grain aphid,,REVIEW,221.0,320.0,475.0,508.0,6.9669
IP027000469.jpg,1023,670,28,english grain aphid,,REVIEW,200.0,182.0,479.0,269.0,3.5414
IP027000469.jpg,1023,670,28,english grain aphid,,REVIEW,459.0,400.0,663.0,566.0,4.9407
IP027000469.jpg,1023,670,28,english grain aphid,,REVIEW,655.0,351.0,896.0,520.0,5.9423
IP027000469.jpg,1023,670,28,english grain aphid,,REVIEW,773.0,80.0,975.0,194.0,3.3597
IP027000473.jpg,658,666,28,english grain aphid,,REVIEW,82.0,406.0,300.0,594.0,9.3522
IP027000473.jpg,658,666,28,english grain aphid,,REVIEW,130.0,236.0,332.0,376.0,6.4533
IP027000473.jpg,658,666,28,english grain aphid,,REVIEW,358.0,245.0,510.0,429.0,6.3821
IP027000473.jpg,658,666,28,english grain aphid,,REVIEW,378.0,75.0,507.0,225.0,4.4155
IP027000473.jpg,658,666,28,english grain aphid,,REVIEW,423.0,529.0,632.0,646.0,5.58
IP027000473.jpg,658,666,28,english grain aphid,,REVIEW,209.0,166.0,393.0,266.0,4.1987
IP027000473.jpg,658,666,28,english grain aphid,,REVIEW,472.0,142.0,585.0,231.0,2.2949
IP027000473.jpg,658,666,28,english grain aphid,,REVIEW,301.0,498.0,405.0,593.0,2.2545
IP027000474.jpg,222,218,28,english grain aphid,,REVIEW,63.0,47.0,186.0,112.0,16.52
IP027000474.jpg,222,218,28,english grain aphid,,REVIEW,94.0,154.0,162.0,200.0,6.4633
IP027000474.jpg,222,218,28,english grain aphid,,REVIEW,1.0,49.0,55.0,96.0,5.2442
IP027000474.jpg,222,218,28,english grain aphid,,REVIEW,32.0,141.0,74.0,200.0,5.1203
IP027000474.jpg,222,218,28,english grain aphid,,REVIEW,131.0,117.0,189.0,154.0,4.4343
IP027000474.jpg,222,218,28,english grain aphid,,REVIEW,54.0,119.0,113.0,149.0,3.6573
IP027000474.jpg,222,218,28,english grain aphid,,REVIEW,161.0,80.0,209.0,115.0,3.4714
IP027000474.jpg,222,218,28,english grain aphid,,REVIEW,1.0,103.0,41.0,143.0,3.3061
IP027000485.jpg,125,94,28,english grain aphid,,REVIEW,13.0,24.0,103.0,80.0,42.8936
IP027000487.jpg,195,241,28,english grain aphid,,REVIEW,11.0,56.0,162.0,138.0,26.3475
IP027000488.jpg,600,372,28,english grain aphid,,REVIEW,109.0,115.0,497.0,248.0,23.1201
IP027000489.jpg,158,160,28,english grain aphid,,REVIEW,49.0,30.0,136.0,69.0,13.4217
IP027000489.jpg,158,160,28,english grain aphid,,REVIEW,19.0,95.0,88.0,141.0,12.5554
IP027000491.jpg,600,400,28,english grain aphid,,REVIEW,92.0,108.0,398.0,315.0,26.3925
IP027000494.jpg,221,111,28,english grain aphid,,REVIEW,35.0,33.0,202.0,84.0,34.7193
IP027000499.jpg,400,315,28,english grain aphid,,REVIEW,46.0,73.0,335.0,212.0,31.8817
IP027000500.jpg,170,232,28,english grain aphid,,REVIEW,35.0,44.0,130.0,155.0,26.7368
IP027000501.jpg,125,116,28,english grain aphid,,REVIEW,39.0,53.0,106.0,92.0,18.0207
IP027000503.jpg,262,275,28,english grain aphid,,REVIEW,9.0,67.0,254.0,189.0,41.4851
IP027000513.jpg,429,313,28,english grain aphid,,REVIEW,30.0,69.0,340.0,262.0,44.5571
IP027000522.jpg,380,360,28,english grain aphid,,REVIEW,89.0,117.0,313.0,265.0,24.2339
IP027000524.jpg,640,418,28,english grain aphid,,REVIEW,115.0,76.0,373.0,204.0,12.3445
IP027000524.jpg,640,418,28,english grain aphid,,REVIEW,211.0,224.0,492.0,348.0,13.0248
IP027000524.jpg,640,418,28,english grain aphid,,REVIEW,445.0,38.0,592.0,121.0,4.5608
IP027000527.jpg,189,213,28,english grain aphid,,REVIEW,20.0,21.0,172.0,128.0,40.4004
IP027000529.jpg,326,330,28,english grain aphid,,REVIEW,87.0,217.0,222.0,283.0,8.2822
IP027000529.jpg,326,330,28,english grain aphid,,REVIEW,149.0,29.0,253.0,95.0,6.3804
IP027000529.jpg,326,330,28,english grain aphid,,REVIEW,89.0,30.0,151.0,112.0,4.7258
IP027000535.jpg,400,308,28,english grain aphid,,REVIEW,183.0,105.0,290.0,225.0,10.4221
IP027000537.jpg,800,1269,28,english grain aphid,,REVIEW,179.0,182.0,548.0,575.0,14.2846
IP027000537.jpg,800,1269,28,english grain aphid,,REVIEW,75.0,555.0,410.0,830.0,9.0746
IP027000537.jpg,800,1269,28,english grain aphid,,REVIEW,416.0,411.0,668.0,680.0,6.6773
IP027000537.jpg,800,1269,28,english grain aphid,,REVIEW,260.0,765.0,581.0,1242.0,15.0824
IP027000537.jpg,800,1269,28,english grain aphid,,REVIEW,2.0,898.0,258.0,1198.0,7.565
IP027000537.jpg,800,1269,28,english grain aphid,,REVIEW,644.0,736.0,800.0,1057.0,4.9326
IP027000541.jpg,688,517,28,english grain aphid,,REVIEW,64.0,202.0,544.0,443.0,32.5222
IP027000541.jpg,688,517,28,english grain aphid,,REVIEW,56.0,49.0,351.0,209.0,13.2698
IP027000545.jpg,612,393,28,english grain aphid,,REVIEW,346.0,153.0,465.0,208.0,2.7212
IP027000545.jpg,612,393,28,english grain aphid,,REVIEW,47.0,180.0,135.0,253.0,2.6709
IP027000545.jpg,612,393,28,english grain aphid,,REVIEW,13.0,246.0,95.0,298.0,1.7729
IP027000545.jpg,612,393,28,english grain aphid,,REVIEW,133.0,198.0,232.0,256.0,2.3874
IP027000545.jpg,612,393,28,english grain aphid,,REVIEW,281.0,207.0,373.0,270.0,2.4098
IP027000545.jpg,612,393,28,english grain aphid,,REVIEW,467.0,131.0,612.0,209.0,4.7024
IP027000545.jpg,612,393,28,english grain aphid,,REVIEW,330.0,105.0,434.0,145.0,1.7296
IP027000545.jpg,612,393,28,english grain aphid,,REVIEW,541.0,75.0,612.0,129.0,1.5941
IP027000545.jpg,612,393,28,english grain aphid,,REVIEW,242.0,202.0,285.0,255.0,0.9475
IP027000545.jpg,612,393,28,english grain aphid,,REVIEW,296.0,191.0,362.0,234.0,1.18
IP027000545.jpg,612,393,28,english grain aphid,,REVIEW,209.0,174.0,257.0,223.0,0.9779
IP027000546.jpg,380,287,28,english grain aphid,,REVIEW,219.0,144.0,338.0,240.0,10.475
IP027000546.jpg,380,287,28,english grain aphid,,REVIEW,2.0,124.0,53.0,198.0,3.4605
IP027000546.jpg,380,287,28,english grain aphid,,REVIEW,53.0,75.0,96.0,138.0,2.484
IP027000546.jpg,380,287,28,english grain aphid,,REVIEW,92.0,48.0,137.0,107.0,2.4344
IP027000546.jpg,380,287,28,english grain aphid,,REVIEW,102.0,111.0,180.0,141.0,2.1456
IP027000546.jpg,380,287,28,english grain aphid,,REVIEW,83.0,181.0,158.0,217.0,2.4757
IP027000546.jpg,380,287,28,english grain aphid,,REVIEW,78.0,126.0,120.0,174.0,1.8485
IP027000546.jpg,380,287,28,english grain aphid,,REVIEW,144.0,158.0,182.0,211.0,1.8467
IP027000546.jpg,380,287,28,english grain aphid,,REVIEW,166.0,131.0,224.0,166.0,1.8614
IP027000548.jpg,512,384,28,english grain aphid,,REVIEW,250.0,88.0,336.0,209.0,5.2928
IP027000548.jpg,512,384,28,english grain aphid,,REVIEW,136.0,164.0,186.0,255.0,2.3142
IP027000548.jpg,512,384,28,english grain aphid,,REVIEW,60.0,212.0,138.0,305.0,3.6896
IP027000548.jpg,512,384,28,english grain aphid,,REVIEW,41.0,64.0,102.0,155.0,2.8234
IP027000548.jpg,512,384,28,english grain aphid,,REVIEW,398.0,58.0,492.0,174.0,5.5461
IP027000548.jpg,512,384,28,english grain aphid,,REVIEW,371.0,203.0,421.0,294.0,2.3142
IP027000548.jpg,512,384,28,english grain aphid,,REVIEW,194.0,188.0,256.0,258.0,2.2074
IP027000548.jpg,512,384,28,english grain aphid,,REVIEW,193.0,256.0,268.0,325.0,2.6321
IP027000548.jpg,512,384,28,english grain aphid,,REVIEW,116.0,30.0,176.0,102.0,2.1973
IP027000548.jpg,512,384,28,english grain aphid,,REVIEW,428.0,247.0,474.0,355.0,2.5269
IP027000548.jpg,512,384,28,english grain aphid,,REVIEW,16.0,159.0,76.0,221.0,1.8921
IP027000548.jpg,512,384,28,english grain aphid,,REVIEW,28.0,315.0,84.0,384.0,1.9653
IP027000548.jpg,512,384,28,english grain aphid,,REVIEW,213.0,329.0,277.0,380.0,1.6602
IP027000548.jpg,512,384,28,english grain aphid,,REVIEW,284.0,330.0,316.0,384.0,0.8789
IP027000548.jpg,512,384,28,english grain aphid,,REVIEW,314.0,245.0,367.0,327.0,2.2105
IP027000548.jpg,512,384,28,english grain aphid,,REVIEW,91.0,122.0,142.0,187.0,1.6861
IP027000560.jpg,1188,897,28,english grain aphid,,REVIEW,144.0,9.0,1188.0,748.0,72.3996
IP027000562.jpg,250,266,28,english grain aphid,,REVIEW,39.0,44.0,154.0,120.0,13.1429
IP027000562.jpg,250,266,28,english grain aphid,,REVIEW,36.0,119.0,147.0,164.0,7.5113
IP027000562.jpg,250,266,28,english grain aphid,,REVIEW,47.0,175.0,145.0,233.0,8.5474
IP027000562.jpg,250,266,28,english grain aphid,,REVIEW,141.0,158.0,216.0,215.0,6.4286
IP027000562.jpg,250,266,28,english grain aphid,,REVIEW,158.0,102.0,234.0,153.0,5.8286
IP027000562.jpg,250,266,28,english grain aphid,,REVIEW,185.0,77.0,246.0,108.0,2.8436
IP027000570.jpg,243,269,28,english grain aphid,,REVIEW,23.0,80.0,218.0,232.0,45.344
IP027000573.jpg,317,205,28,english grain aphid,,REVIEW,100.0,68.0,275.0,159.0,24.5057
IP027000577.jpg,241,199,28,english grain aphid,,REVIEW,70.0,38.0,144.0,172.0,20.676
IP027000577.jpg,241,199,28,english grain aphid,,REVIEW,1.0,46.0,63.0,100.0,6.981
IP027000577.jpg,241,199,28,english grain aphid,,REVIEW,174.0,76.0,233.0,138.0,7.6273
IP027000577.jpg,241,199,28,english grain aphid,,REVIEW,120.0,20.0,197.0,62.0,6.7433
IP027000578.jpg,306,316,28,english grain aphid,,REVIEW,90.0,123.0,225.0,234.0,15.497
IP027000596.jpg,272,240,28,english grain aphid,,REVIEW,63.0,85.0,227.0,185.0,25.1225
IP027000622.jpg,346,188,28,english grain aphid,,REVIEW,73.0,63.0,243.0,157.0,24.5665
IP027000623.jpg,324,201,28,english grain aphid,,REVIEW,115.0,61.0,270.0,141.0,19.0406
IP027000627.jpg,317,206,28,english grain aphid,,REVIEW,51.0,59.0,223.0,151.0,24.232
